ticker;date;close;volume
CEMENTOS.SN;2023-01-03;648.0;0
CEMENTOS.SN;2023-01-04;648.0;56000
CEMENTOS.SN;2023-01-05;648.0;0
CEMENTOS.SN;2023-01-06;648.0;0
CEMENTOS.SN;2023-01-09;648.0;80
CEMENTOS.SN;2023-01-10;648.0;4038
CEMENTOS.SN;2023-01-11;648.0;0
CEMENTOS.SN;2023-01-12;648.0;10000
CEMENTOS.SN;2023-01-13;648.0;239
CEMENTOS.SN;2023-01-16;648.0;0
CEMENTOS.SN;2023-01-17;648.0;0
CEMENTOS.SN;2023-01-18;648.61;16435
CEMENTOS.SN;2023-01-19;648.61;0
CEMENTOS.SN;2023-01-20;648.61;5000
CEMENTOS.SN;2023-01-23;648.61;154
CEMENTOS.SN;2023-01-24;648.61;6237
CEMENTOS.SN;2023-01-25;648.61;0
CEMENTOS.SN;2023-01-26;648.61;3763
CEMENTOS.SN;2023-01-27;648.61;5
CEMENTOS.SN;2023-01-30;648.61;0
CEMENTOS.SN;2023-01-31;648.61;0
CEMENTOS.SN;2023-02-01;648.61;0
CEMENTOS.SN;2023-02-02;648.61;225
CEMENTOS.SN;2023-02-03;648.61;0
CEMENTOS.SN;2023-02-06;648.61;0
CEMENTOS.SN;2023-02-07;648.61;606
CEMENTOS.SN;2023-02-08;648.61;0
CEMENTOS.SN;2023-02-09;648.61;0
CEMENTOS.SN;2023-02-10;648.61;0
CEMENTOS.SN;2023-02-13;648.61;0
CEMENTOS.SN;2023-02-14;648.61;0
CEMENTOS.SN;2023-02-15;648.61;0
CEMENTOS.SN;2023-02-16;648.61;7
CEMENTOS.SN;2023-02-17;648.61;677
CEMENTOS.SN;2023-02-20;648.61;0
CEMENTOS.SN;2023-02-21;648.61;500
CEMENTOS.SN;2023-02-22;648.61;0
CEMENTOS.SN;2023-02-23;648.61;0
CEMENTOS.SN;2023-02-24;648.61;0
CEMENTOS.SN;2023-02-27;648.61;1561
CEMENTOS.SN;2023-02-28;648.61;0
CEMENTOS.SN;2023-03-01;648.61;0
CEMENTOS.SN;2023-03-02;648.61;0
CEMENTOS.SN;2023-03-03;648.61;0
CEMENTOS.SN;2023-03-06;648.61;131
CEMENTOS.SN;2023-03-07;648.61;0
CEMENTOS.SN;2023-03-08;650.0;27638
CEMENTOS.SN;2023-03-09;650.0;1292
CEMENTOS.SN;2023-03-10;650.0;0
CEMENTOS.SN;2023-03-13;650.0;169
CEMENTOS.SN;2023-03-14;650.0;0
CEMENTOS.SN;2023-03-15;650.0;1200
CEMENTOS.SN;2023-03-16;650.0;0
CEMENTOS.SN;2023-03-17;650.0;0
CEMENTOS.SN;2023-03-20;650.0;3115
CEMENTOS.SN;2023-03-21;650.0;0
