ticker;date;close;volume
PARAUCO.SN;2023-01-03;1032.0;88851
PARAUCO.SN;2023-01-04;1000.0;162557
PARAUCO.SN;2023-01-05;1010.0;616435
PARAUCO.SN;2023-01-06;1005.1;7937
PARAUCO.SN;2023-01-09;1000.0;143872
PARAUCO.SN;2023-01-10;1005.1;196000
PARAUCO.SN;2023-01-11;1025.0;278037
PARAUCO.SN;2023-01-12;1054.0;166650
PARAUCO.SN;2023-01-13;1047.4;33340
PARAUCO.SN;2023-01-16;1046.0;143266
PARAUCO.SN;2023-01-17;1045.0;148716
PARAUCO.SN;2023-01-18;1065.0;859152
PARAUCO.SN;2023-01-19;1070.0;254736
PARAUCO.SN;2023-01-20;1069.9;42437
PARAUCO.SN;2023-01-23;1084.9;15448
PARAUCO.SN;2023-01-24;1045.0;178230
PARAUCO.SN;2023-01-25;1050.2;386047
PARAUCO.SN;2023-01-26;1060.0;46666
PARAUCO.SN;2023-01-27;1065.0;78980
PARAUCO.SN;2023-01-30;1039.1;39657
PARAUCO.SN;2023-01-31;1025.0;120958
PARAUCO.SN;2023-02-01;1030.3;72775
PARAUCO.SN;2023-02-02;1034.1;7880
PARAUCO.SN;2023-02-03;1034.6;98356
PARAUCO.SN;2023-02-06;1054.0;180227
PARAUCO.SN;2023-02-07;1079.9;39645
PARAUCO.SN;2023-02-08;1050.0;81373
PARAUCO.SN;2023-02-09;1063.2;20868
PARAUCO.SN;2023-02-10;1059.9;17852
PARAUCO.SN;2023-02-13;1050.0;6158
PARAUCO.SN;2023-02-14;1068.0;35094
PARAUCO.SN;2023-02-15;1090.0;163290
PARAUCO.SN;2023-02-16;1065.0;33478
PARAUCO.SN;2023-02-17;1042.1;50347
PARAUCO.SN;2023-02-20;1047.1;179331
PARAUCO.SN;2023-02-21;1020.1;102005
PARAUCO.SN;2023-02-22;1011.0;328131
PARAUCO.SN;2023-02-23;1008.7;86610
PARAUCO.SN;2023-02-24;975.0;461301
PARAUCO.SN;2023-02-27;984.54;181798
PARAUCO.SN;2023-02-28;1015.0;1416661
PARAUCO.SN;2023-03-01;1049.0;90597
PARAUCO.SN;2023-03-02;1030.0;130491
PARAUCO.SN;2023-03-03;1048.0;117873
PARAUCO.SN;2023-03-06;1046.7;56361
PARAUCO.SN;2023-03-07;1078.3;97259
PARAUCO.SN;2023-03-08;1126.0;35183
PARAUCO.SN;2023-03-09;1160.0;95839
PARAUCO.SN;2023-03-10;1180.0;452829
PARAUCO.SN;2023-03-13;1174.6;51126
PARAUCO.SN;2023-03-14;1157.0;45141
PARAUCO.SN;2023-03-15;1110.0;226015
PARAUCO.SN;2023-03-16;1115.0;32148
PARAUCO.SN;2023-03-17;1061.0;180615
PARAUCO.SN;2023-03-20;1070.0;188221
PARAUCO.SN;2023-03-21;1112.4;31074
PARAUCO.SN;2023-03-22;1128.7;15936
PARAUCO.SN;2023-03-23;1140.1;1539626
PARAUCO.SN;2023-03-24;1133.8;26521
PARAUCO.SN;2023-03-27;1135.1;236733
PARAUCO.SN;2023-03-28;1130.0;206964
PARAUCO.SN;2023-03-29;1138.5;4262
PARAUCO.SN;2023-03-30;1130.0;153201
PARAUCO.SN;2023-03-31;1130.0;264521
PARAUCO.SN;2023-04-03;1130.2;6119
PARAUCO.SN;2023-04-04;1108.9;6996
PARAUCO.SN;2023-04-05;1109.4;2313
PARAUCO.SN;2023-04-06;1115.4;137505
PARAUCO.SN;2023-04-10;1115.0;181573
PARAUCO.SN;2023-04-11;1105.0;43705
PARAUCO.SN;2023-04-12;1099.0;257307
PARAUCO.SN;2023-04-13;1114.8;28301
PARAUCO.SN;2023-04-14;1136.0;64865
PARAUCO.SN;2023-04-17;1121.7;19775
PARAUCO.SN;2023-04-18;1110.0;36592
PARAUCO.SN;2023-04-19;1130.0;49416
PARAUCO.SN;2023-04-20;1149.0;103585
PARAUCO.SN;2023-04-21;1120.0;44500
PARAUCO.SN;2023-04-24;1140.0;82553
PARAUCO.SN;2023-04-25;1140.0;85713
PARAUCO.SN;2023-04-26;1140.0;74234
PARAUCO.SN;2023-04-27;1140.0;82642
PARAUCO.SN;2023-04-28;1144.0;161665
PARAUCO.SN;2023-05-02;1130.0;95594
PARAUCO.SN;2023-05-03;1135.1;344580
PARAUCO.SN;2023-05-04;1130.0;84982
PARAUCO.SN;2023-05-05;1135.0;34559
PARAUCO.SN;2023-05-08;1160.0;301328
PARAUCO.SN;2023-05-09;1120.0;49419
PARAUCO.SN;2023-05-10;1155.0;147929
PARAUCO.SN;2023-05-11;1155.0;35354
PARAUCO.SN;2023-05-12;1156.0;16875
PARAUCO.SN;2023-05-15;1155.0;103225
PARAUCO.SN;2023-05-16;1163.9;103110
PARAUCO.SN;2023-05-17;1163.1;21908
PARAUCO.SN;2023-05-18;1163.1;211979
PARAUCO.SN;2023-05-19;1170.7;30619
PARAUCO.SN;2023-05-22;1175.0;487952
PARAUCO.SN;2023-05-23;1177.8;106187
PARAUCO.SN;2023-05-24;1156.0;188608
PARAUCO.SN;2023-05-25;1157.6;20035
PARAUCO.SN;2023-05-26;1158.0;86412
PARAUCO.SN;2023-05-29;1140.0;132708
PARAUCO.SN;2023-05-30;1155.0;92018
PARAUCO.SN;2023-05-31;1140.0;2623815
PARAUCO.SN;2023-06-01;1130.0;89106
PARAUCO.SN;2023-06-02;1143.1;41410
PARAUCO.SN;2023-06-05;1175.0;100399
PARAUCO.SN;2023-06-06;1178.0;93400
PARAUCO.SN;2023-06-07;1200.0;224276
PARAUCO.SN;2023-06-08;1250.0;312848
PARAUCO.SN;2023-06-09;1267.0;81653
PARAUCO.SN;2023-06-12;1254.8;171076
PARAUCO.SN;2023-06-13;1236.0;254826
PARAUCO.SN;2023-06-14;1247.5;91496
PARAUCO.SN;2023-06-15;1250.0;110439
PARAUCO.SN;2023-06-16;1231.0;446172
PARAUCO.SN;2023-06-19;1235.0;51888
PARAUCO.SN;2023-06-20;1243.9;108598
PARAUCO.SN;2023-06-22;1270.0;79033
PARAUCO.SN;2023-06-23;1252.0;90367
PARAUCO.SN;2023-06-27;1243.6;352555
