ticker;date;close;volume
COPEC.SN;2023-01-03;6165.0;34545
COPEC.SN;2023-01-04;6031.0;100778
COPEC.SN;2023-01-05;6089.0;340331
COPEC.SN;2023-01-06;6120.0;57296
COPEC.SN;2023-01-09;6115.0;98945
COPEC.SN;2023-01-10;6150.0;252307
COPEC.SN;2023-01-11;6186.0;132349
COPEC.SN;2023-01-12;6180.0;200000
COPEC.SN;2023-01-13;6093.0;131976
COPEC.SN;2023-01-16;6095.0;59073
COPEC.SN;2023-01-17;6140.0;152319
COPEC.SN;2023-01-18;6136.0;102813
COPEC.SN;2023-01-19;6156.0;235008
COPEC.SN;2023-01-20;6267.0;95474
COPEC.SN;2023-01-23;6261.8;5880
COPEC.SN;2023-01-24;6082.0;79131
COPEC.SN;2023-01-25;6058.4;157631
COPEC.SN;2023-01-26;6111.0;39070
COPEC.SN;2023-01-27;6120.0;99265
COPEC.SN;2023-01-30;6085.0;130099
COPEC.SN;2023-01-31;6005.0;296896
COPEC.SN;2023-02-01;6045.0;63436
COPEC.SN;2023-02-02;6034.8;103408
COPEC.SN;2023-02-03;5930.0;70089
COPEC.SN;2023-02-06;5926.6;106787
COPEC.SN;2023-02-07;5805.0;148711
COPEC.SN;2023-02-08;5859.8;81763
COPEC.SN;2023-02-09;5999.0;73305
COPEC.SN;2023-02-10;6075.0;65142
COPEC.SN;2023-02-13;5952.0;531500
COPEC.SN;2023-02-14;5850.0;101839
COPEC.SN;2023-02-15;5949.9;177317
COPEC.SN;2023-02-16;5974.0;97509
COPEC.SN;2023-02-17;5909.1;60763
COPEC.SN;2023-02-20;5944.1;152678
COPEC.SN;2023-02-21;5841.0;79044
COPEC.SN;2023-02-22;5831.0;182049
COPEC.SN;2023-02-23;5880.0;57604
COPEC.SN;2023-02-24;5930.0;192812
COPEC.SN;2023-02-27;6000.0;67376
COPEC.SN;2023-02-28;5980.0;3574599
COPEC.SN;2023-03-01;5910.0;137842
COPEC.SN;2023-03-02;5965.0;132449
COPEC.SN;2023-03-03;5925.1;117589
COPEC.SN;2023-03-06;5904.0;50795
COPEC.SN;2023-03-07;5878.0;115642
COPEC.SN;2023-03-08;5870.0;253942
COPEC.SN;2023-03-09;5870.0;182788
COPEC.SN;2023-03-10;5857.0;82591
COPEC.SN;2023-03-13;5790.0;107813
COPEC.SN;2023-03-14;5670.0;316254
COPEC.SN;2023-03-15;5525.0;233301
COPEC.SN;2023-03-16;5700.0;295075
COPEC.SN;2023-03-17;5615.0;1320426
COPEC.SN;2023-03-20;5630.0;123457
COPEC.SN;2023-03-21;5760.0;69985
COPEC.SN;2023-03-22;5800.0;109804
COPEC.SN;2023-03-23;5809.0;1214779
COPEC.SN;2023-03-24;5675.0;105662
COPEC.SN;2023-03-27;5562.0;153528
COPEC.SN;2023-03-28;5488.9;158595
COPEC.SN;2023-03-29;5535.0;204189
COPEC.SN;2023-03-30;5560.0;77095
COPEC.SN;2023-03-31;5610.0;165856
COPEC.SN;2023-04-03;5506.0;49246
COPEC.SN;2023-04-04;5465.0;92201
COPEC.SN;2023-04-05;5500.0;49398
COPEC.SN;2023-04-06;5531.2;119228
COPEC.SN;2023-04-10;5515.0;60232
COPEC.SN;2023-04-11;5500.0;49382
COPEC.SN;2023-04-12;5620.0;59370
