ticker;date;close;volume
FORUS.SN;2023-01-03;1182.0;0
FORUS.SN;2023-01-04;1168.4;9212
FORUS.SN;2023-01-05;1168.4;576
FORUS.SN;2023-01-06;1168.4;20
FORUS.SN;2023-01-09;1168.4;4924
FORUS.SN;2023-01-10;1168.4;504
FORUS.SN;2023-01-11;1168.4;0
FORUS.SN;2023-01-12;1168.4;0
FORUS.SN;2023-01-13;1168.4;0
FORUS.SN;2023-01-16;1168.4;3652
FORUS.SN;2023-01-17;1130.0;660000
FORUS.SN;2023-01-18;1132.3;20858
FORUS.SN;2023-01-19;1119.5;9863
FORUS.SN;2023-01-20;1130.0;20953
FORUS.SN;2023-01-23;1159.1;18876
FORUS.SN;2023-01-24;1159.1;0
FORUS.SN;2023-01-25;1174.3;16392
FORUS.SN;2023-01-26;1174.3;2436
FORUS.SN;2023-01-27;1214.5;36167
FORUS.SN;2023-01-30;1214.5;0
FORUS.SN;2023-01-31;1248.2;13788
FORUS.SN;2023-02-01;1248.2;741
FORUS.SN;2023-02-02;1240.2;244975
FORUS.SN;2023-02-03;1240.2;5204
FORUS.SN;2023-02-06;1240.2;0
FORUS.SN;2023-02-07;1240.2;0
FORUS.SN;2023-02-08;1240.2;0
FORUS.SN;2023-02-09;1299.8;291
FORUS.SN;2023-02-10;1299.8;699
FORUS.SN;2023-02-13;1299.8;0
FORUS.SN;2023-02-14;1299.8;3947
FORUS.SN;2023-02-15;1299.8;109
FORUS.SN;2023-02-16;1354.9;53402
FORUS.SN;2023-02-17;1380.0;69553
FORUS.SN;2023-02-20;1380.0;361
FORUS.SN;2023-02-21;1397.9;15982
FORUS.SN;2023-02-22;1401.9;15924
FORUS.SN;2023-02-23;1441.9;24804
FORUS.SN;2023-02-24;1483.0;4235
FORUS.SN;2023-02-27;1483.0;0
FORUS.SN;2023-02-28;1483.0;688
FORUS.SN;2023-03-01;1483.0;1711
FORUS.SN;2023-03-02;1490.8;15438
FORUS.SN;2023-03-03;1512.8;14209
FORUS.SN;2023-03-06;1538.5;172
FORUS.SN;2023-03-07;1516.8;7377
FORUS.SN;2023-03-08;1516.8;63
FORUS.SN;2023-03-09;1534.2;5653
