ticker;date;close;volume
AGUAS-A.SN;2023-01-03;192.6;116573
AGUAS-A.SN;2023-01-04;192.07;163244
AGUAS-A.SN;2023-01-05;192.86;701504
AGUAS-A.SN;2023-01-06;191.49;39981
AGUAS-A.SN;2023-01-09;190.12;58469
AGUAS-A.SN;2023-01-10;191.0;229260
AGUAS-A.SN;2023-01-11;192.02;204842
AGUAS-A.SN;2023-01-12;194.0;239526
AGUAS-A.SN;2023-01-13;192.41;19844
AGUAS-A.SN;2023-01-16;188.43;106648
AGUAS-A.SN;2023-01-17;186.13;1913244
AGUAS-A.SN;2023-01-18;185.0;527954
AGUAS-A.SN;2023-01-19;190.0;1905570
AGUAS-A.SN;2023-01-20;189.93;21573
AGUAS-A.SN;2023-01-23;192.39;245334
AGUAS-A.SN;2023-01-24;190.0;319837
AGUAS-A.SN;2023-01-25;191.45;2548686
AGUAS-A.SN;2023-01-26;191.15;106138
AGUAS-A.SN;2023-01-27;195.5;30064
AGUAS-A.SN;2023-01-30;194.0;1246978
AGUAS-A.SN;2023-01-31;190.78;445792
AGUAS-A.SN;2023-02-01;191.0;429007
AGUAS-A.SN;2023-02-02;190.0;366428
AGUAS-A.SN;2023-02-03;194.0;204427
AGUAS-A.SN;2023-02-06;193.0;1012433
AGUAS-A.SN;2023-02-07;194.2;897252
AGUAS-A.SN;2023-02-08;196.1;191332
AGUAS-A.SN;2023-02-09;198.0;802957
AGUAS-A.SN;2023-02-10;198.0;1435550
AGUAS-A.SN;2023-02-13;200.1;584238
AGUAS-A.SN;2023-02-14;200.1;313395
AGUAS-A.SN;2023-02-15;200.0;993292
AGUAS-A.SN;2023-02-16;204.19;172213
AGUAS-A.SN;2023-02-17;200.5;199465
AGUAS-A.SN;2023-02-20;200.12;963976
AGUAS-A.SN;2023-02-21;200.0;393678
AGUAS-A.SN;2023-02-22;199.04;1635275
AGUAS-A.SN;2023-02-23;200.0;330368
AGUAS-A.SN;2023-02-24;198.1;176067
AGUAS-A.SN;2023-02-27;198.0;425160
AGUAS-A.SN;2023-02-28;198.0;5723791
AGUAS-A.SN;2023-03-01;201.0;455444
AGUAS-A.SN;2023-03-02;206.34;456900
AGUAS-A.SN;2023-03-03;203.0;400153
AGUAS-A.SN;2023-03-06;207.42;67161
AGUAS-A.SN;2023-03-07;210.07;774455
AGUAS-A.SN;2023-03-08;215.62;150080
AGUAS-A.SN;2023-03-09;227.0;216036
AGUAS-A.SN;2023-03-10;225.3;168093
AGUAS-A.SN;2023-03-13;229.8;279016
AGUAS-A.SN;2023-03-14;232.3;443478
AGUAS-A.SN;2023-03-15;226.37;63809
AGUAS-A.SN;2023-03-16;227.0;879340
AGUAS-A.SN;2023-03-17;231.5;6529531
AGUAS-A.SN;2023-03-20;229.82;145401
AGUAS-A.SN;2023-03-21;237.18;146039
AGUAS-A.SN;2023-03-22;235.5;1654286
AGUAS-A.SN;2023-03-23;233.4;1794483
AGUAS-A.SN;2023-03-24;235.59;6167487
AGUAS-A.SN;2023-03-27;233.5;3430553
AGUAS-A.SN;2023-03-28;230.0;936785
AGUAS-A.SN;2023-03-29;228.01;429219
AGUAS-A.SN;2023-03-30;230.0;580129
AGUAS-A.SN;2023-03-31;225.3;1031806
AGUAS-A.SN;2023-04-03;230.61;20008
AGUAS-A.SN;2023-04-04;226.0;672512
AGUAS-A.SN;2023-04-05;231.67;119257
AGUAS-A.SN;2023-04-06;234.83;9156749
AGUAS-A.SN;2023-04-10;236.99;188210
AGUAS-A.SN;2023-04-11;231.54;140274
AGUAS-A.SN;2023-04-12;235.0;318731
AGUAS-A.SN;2023-04-13;237.4;242761
AGUAS-A.SN;2023-04-14;240.0;440425
AGUAS-A.SN;2023-04-17;248.01;75783
AGUAS-A.SN;2023-04-18;251.0;420911
AGUAS-A.SN;2023-04-19;247.41;291055
AGUAS-A.SN;2023-04-20;249.36;117973
AGUAS-A.SN;2023-04-21;250.0;227745
AGUAS-A.SN;2023-04-24;248.0;464770
AGUAS-A.SN;2023-04-25;248.87;233745
AGUAS-A.SN;2023-04-26;244.99;205014
AGUAS-A.SN;2023-04-27;249.9;486361
AGUAS-A.SN;2023-04-28;244.0;441253
AGUAS-A.SN;2023-05-02;238.0;440033
AGUAS-A.SN;2023-05-03;237.0;1079889
AGUAS-A.SN;2023-05-04;239.9;303413
AGUAS-A.SN;2023-05-05;251.28;729667
AGUAS-A.SN;2023-05-08;270.0;2494119
AGUAS-A.SN;2023-05-09;257.0;1107974
AGUAS-A.SN;2023-05-10;254.0;1641748
AGUAS-A.SN;2023-05-11;256.9;76140
AGUAS-A.SN;2023-05-12;260.0;365889
AGUAS-A.SN;2023-05-15;264.8;485884
AGUAS-A.SN;2023-05-16;265.0;3851053
AGUAS-A.SN;2023-05-17;259.5;682954
AGUAS-A.SN;2023-05-18;258.1;358017
AGUAS-A.SN;2023-05-19;260.0;301063
AGUAS-A.SN;2023-05-22;261.99;2100240
AGUAS-A.SN;2023-05-23;269.31;1493242
AGUAS-A.SN;2023-05-24;263.01;1329739
AGUAS-A.SN;2023-05-25;263.88;563123
AGUAS-A.SN;2023-05-26;265.97;221323
AGUAS-A.SN;2023-05-29;263.05;382296
AGUAS-A.SN;2023-05-30;275.76;1459079
AGUAS-A.SN;2023-05-31;264.0;7907884
AGUAS-A.SN;2023-06-01;266.45;369446
AGUAS-A.SN;2023-06-02;270.0;445275
AGUAS-A.SN;2023-06-05;270.0;382787
AGUAS-A.SN;2023-06-06;268.15;289942
AGUAS-A.SN;2023-06-07;268.0;600745
AGUAS-A.SN;2023-06-08;270.0;649958
AGUAS-A.SN;2023-06-09;275.0;140834
AGUAS-A.SN;2023-06-12;276.0;871637
AGUAS-A.SN;2023-06-13;275.0;613495
AGUAS-A.SN;2023-06-14;289.9;706660
AGUAS-A.SN;2023-06-15;280.1;202498
AGUAS-A.SN;2023-06-16;279.1;1116872
AGUAS-A.SN;2023-06-19;278.93;62440
AGUAS-A.SN;2023-06-20;283.56;91042
AGUAS-A.SN;2023-06-22;287.0;627170
AGUAS-A.SN;2023-06-23;280.7;477966
AGUAS-A.SN;2023-06-27;275.84;1922295
AGUAS-A.SN;2023-06-28;282.99;385778
AGUAS-A.SN;2023-06-29;275.2;561784
AGUAS-A.SN;2023-06-30;278.0;609856
AGUAS-A.SN;2023-07-03;273.45;71081
AGUAS-A.SN;2023-07-04;275.0;227669
AGUAS-A.SN;2023-07-05;275.0;2227607
AGUAS-A.SN;2023-07-06;270.0;367959
AGUAS-A.SN;2023-07-07;276.0;1129327
AGUAS-A.SN;2023-07-10;275.0;488850
AGUAS-A.SN;2023-07-11;275.0;593311
AGUAS-A.SN;2023-07-12;279.0;169268
AGUAS-A.SN;2023-07-13;277.99;353506
AGUAS-A.SN;2023-07-14;282.9;251903
AGUAS-A.SN;2023-07-17;279.0;2754613
AGUAS-A.SN;2023-07-18;284.0;613687
AGUAS-A.SN;2023-07-19;281.0;499678
AGUAS-A.SN;2023-07-20;283.41;1540031
AGUAS-A.SN;2023-07-21;282.5;710798
AGUAS-A.SN;2023-07-24;283.0;1164341
AGUAS-A.SN;2023-07-25;283.85;1254232
AGUAS-A.SN;2023-07-26;284.0;2775761
AGUAS-A.SN;2023-07-27;284.0;1234088
AGUAS-A.SN;2023-07-28;289.24;76392
AGUAS-A.SN;2023-07-31;294.0;1127644
AGUAS-A.SN;2023-08-01;296.0;1398697
AGUAS-A.SN;2023-08-02;294.89;296376
AGUAS-A.SN;2023-08-03;292.0;945861
AGUAS-A.SN;2023-08-04;288.0;520792
AGUAS-A.SN;2023-08-07;293.0;278254
AGUAS-A.SN;2023-08-08;288.8;217354
AGUAS-A.SN;2023-08-09;298.0;532555
AGUAS-A.SN;2023-08-10;296.0;308548
AGUAS-A.SN;2023-08-11;296.0;493392
AGUAS-A.SN;2023-08-14;297.97;136815
AGUAS-A.SN;2023-08-16;298.0;734657
AGUAS-A.SN;2023-08-17;298.49;132342
AGUAS-A.SN;2023-08-18;298.0;350000
AGUAS-A.SN;2023-08-21;296.1;992818
AGUAS-A.SN;2023-08-22;296.0;1167144
AGUAS-A.SN;2023-08-23;295.18;221155
AGUAS-A.SN;2023-08-24;297.5;310920
AGUAS-A.SN;2023-08-25;296.0;133085
AGUAS-A.SN;2023-08-28;288.1;912123
AGUAS-A.SN;2023-08-29;292.8;2469467
AGUAS-A.SN;2023-08-30;290.1;306215
AGUAS-A.SN;2023-08-31;290.99;6971860
AGUAS-A.SN;2023-09-01;287.01;538468
AGUAS-A.SN;2023-09-04;288.46;19655
AGUAS-A.SN;2023-09-05;286.0;349569
AGUAS-A.SN;2023-09-06;285.0;180249
AGUAS-A.SN;2023-09-07;285.0;190612
AGUAS-A.SN;2023-09-08;282.64;118965
AGUAS-A.SN;2023-09-11;282.33;60141
AGUAS-A.SN;2023-09-12;286.0;322630
